#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
158,"CALLAHAN, RYAN",NY Rangers,76,1598:49,29,25,15,54,236,307,392,12.29,1.09,0.94,0.56,2.03,8.86,11.52,14.71,37.2,32.1,69.2
159,"PALMIERI, KYLE",Anaheim,18,207:22,4,3,2,7,34,52,70,11.76,1.16,0.87,0.58,2.03,9.84,15.05,20.25,33.3,25.0,58.3
160,"SYKORA, PETR",New Jersey,82,1304:20,21,23,13,44,170,240,312,12.35,0.97,1.06,0.60,2.02,7.82,11.04,14.35,33.3,36.5,69.8
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
161,"ATKINSON, CAM",Columbus,27,415:28,7,7,6,14,66,86,108,10.61,1.01,1.01,0.87,2.02,9.53,12.42,15.60,25.0,25.0,50.0
162,"ARNOTT, JASON",St. Louis,72,1014:15,17,17,9,34,142,191,231,11.97,1.01,1.01,0.53,2.01,8.40,11.30,13.67,30.4,30.4,60.7
163,"OKPOSO, KYLE",NY Islanders,79,1348:18,24,21,13,45,152,215,279,15.79,1.07,0.93,0.58,2.00,6.76,9.57,12.42,40.0,35.0,75.0
164,"BYFUGLIEN, DUSTIN",Winnipeg,66,1589:42,12,41,19,53,223,351,479,5.38,0.45,1.55,0.72,2.00,8.42,13.25,18.08,12.9,44.1,57.0
165,"LETANG, KRIS",Pittsburgh,51,1266:00,10,32,16,42,142,186,264,7.04,0.47,1.52,0.76,1.99,6.73,8.82,12.51,9.9,31.7,41.6
166,"CLOWE, RYANE",San Jose,76,1357:49,17,28,14,45,180,231,297,9.44,0.75,1.24,0.62,1.99,7.95,10.21,13.12,25.4,41.8,67.2
167,"KOSTITSYN, ANDREI",Nashville,72,1088:20,16,20,10,36,122,166,236,13.11,0.88,1.10,0.55,1.98,6.73,9.15,13.01,29.1,36.4,65.5
168,"JOKINEN, JUSSI",Carolina,79,1395:19,12,34,17,46,118,184,241,10.17,0.52,1.46,0.73,1.98,5.07,7.91,10.36,16.2,45.9,62.2
169,"BACKES, DAVID",St. Louis,82,1639:50,24,30,17,54,234,327,397,10.26,0.88,1.10,0.62,1.98,8.56,11.96,14.53,28.6,35.7,64.3
170,"NIELSEN, FRANS",NY Islanders,82,1431:07,17,30,13,47,133,181,232,12.78,0.71,1.26,0.55,1.97,5.58,7.59,9.73,23.0,40.5,63.5
171,"STEPAN, DEREK",NY Rangers,82,1553:14,17,34,22,51,169,222,291,10.06,0.66,1.31,0.85,1.97,6.53,8.58,11.24,22.4,44.7,67.1
172,"BROWN, DUSTIN",Los Angeles,82,1653:51,22,32,18,54,214,303,400,10.28,0.80,1.16,0.65,1.96,7.76,10.99,14.51,23.4,34.0,57.4
173,"JONES, DAVID",Colorado,72,1133:58,20,17,11,37,136,195,247,14.71,1.06,0.90,0.58,1.96,7.20,10.32,13.07,36.4,30.9,67.3
174,"BOOTH, DAVID",Vancouver,62,925:41,16,14,6,30,158,200,261,10.13,1.04,0.91,0.39,1.94,10.24,12.96,16.92,34.8,30.4,65.2
175,"KELLY, CHRIS",Boston,82,1208:18,20,19,11,39,122,163,200,16.39,0.99,0.94,0.55,1.94,6.06,8.09,9.93,31.7,30.2,61.9
176,"CARTER, JEFF",Los Angeles,55,1055:05,21,13,7,34,184,260,312,11.41,1.19,0.74,0.40,1.93,10.46,14.79,17.74,40.4,25.0,65.4
177,"GETZLAF, RYAN",Anaheim,82,1771:09,11,46,27,57,185,289,396,5.95,0.37,1.56,0.91,1.93,6.27,9.79,13.41,12.9,54.1,67.1
178,"CHIMERA, JASON",Washington,82,1183:30,19,19,11,38,204,251,295,9.31,0.96,0.96,0.56,1.93,10.34,12.72,14.96,36.5,36.5,73.1
179,"SMITH, BRENDAN",Detroit,14,218:50,1,6,4,7,13,21,31,7.69,0.27,1.65,1.10,1.92,3.56,5.76,8.50,10.0,60.0,70.0
180,"STEWART, ANTHONY",Carolina,77,625:36,9,11,5,20,64,87,105,14.06,0.86,1.05,0.48,1.92,6.14,8.34,10.07,34.6,42.3,76.9
181,"HANSEN, JANNIK",Vancouver,82,1221:34,16,23,17,39,137,181,230,11.68,0.79,1.13,0.83,1.92,6.73,8.89,11.30,30.8,44.2,75.0
182,"WILSON, COLIN",Nashville,68,1096:51,15,20,11,35,114,152,190,13.16,0.82,1.09,0.60,1.91,6.24,8.31,10.39,24.2,32.3,56.5
183,"KESLER, RYAN",Vancouver,77,1547:04,22,27,15,49,222,317,416,9.91,0.85,1.05,0.58,1.90,8.61,12.29,16.13,25.6,31.4,57.0
184,"DOAN, SHANE",Arizona,79,1548:14,22,27,14,49,226,335,424,9.73,0.85,1.05,0.54,1.90,8.76,12.98,16.43,30.1,37.0,67.1
185,"RICHARDS, MIKE",Los Angeles,74,1397:36,18,26,17,44,170,272,364,10.59,0.77,1.12,0.73,1.89,7.30,11.68,15.63,29.0,41.9,71.0
186,"TURRIS, KYLE",Ottawa,55,926:58,12,17,12,29,141,176,238,8.51,0.78,1.10,0.78,1.88,9.13,11.39,15.41,28.6,40.5,69.0
187,"LADD, ANDREW",Winnipeg,82,1604:24,28,22,13,50,265,351,431,10.57,1.05,0.82,0.49,1.87,9.91,13.13,16.12,36.4,28.6,64.9
188,"ADAM, LUKE",Buffalo,52,644:54,10,10,4,20,89,134,167,11.24,0.93,0.93,0.37,1.86,8.28,12.47,15.54,35.7,35.7,71.4
189,"TAFFE, JEFF",Minnesota,5,64:33,0,2,1,2,7,9,13,0.00,0.00,1.86,0.93,1.86,6.51,8.37,12.08,0.0,50.0,50.0
190,"PLEKANEC, TOMAS",Montreal,81,1679:30,17,35,21,52,220,294,398,7.73,0.61,1.25,0.75,1.86,7.86,10.50,14.22,23.3,47.9,71.2
191,"HEATLEY, DANY",Minnesota,82,1715:47,24,29,17,53,238,330,434,10.08,0.84,1.01,0.59,1.85,8.32,11.54,15.18,28.2,34.1,62.4
192,"LITTLE, BRYAN",Winnipeg,74,1496:06,24,22,14,46,162,225,291,14.81,0.96,0.88,0.56,1.84,6.50,9.02,11.67,31.6,28.9,60.5
193,"ANTROPOV, NIK",Winnipeg,69,1139:33,15,20,15,35,95,140,177,15.79,0.79,1.05,0.79,1.84,5.00,7.37,9.32,26.3,35.1,61.4
194,"NEIL, CHRIS",Ottawa,72,921:03,13,15,9,28,127,157,192,10.24,0.85,0.98,0.59,1.82,8.27,10.23,12.51,29.5,34.1,63.6
195,"CONNOLLY, TIM",Toronto,70,1190:18,13,23,13,36,104,155,202,12.50,0.66,1.16,0.66,1.81,5.24,7.81,10.18,25.5,45.1,70.6
196,"ZUCKER, JASON",Minnesota,6,66:09,0,2,2,2,10,12,16,0.00,0.00,1.81,1.81,1.81,9.07,10.88,14.51,0.0,100.0,100.0
197,"BULMER, BRETT",Minnesota,9,99:17,0,3,0,3,7,10,13,0.00,0.00,1.81,0.00,1.81,4.23,6.04,7.86,0.0,100.0,100.0
198,"ZUCCARELLO, MATS",NY Rangers,10,100:26,2,1,0,3,10,15,19,20.00,1.19,0.60,0.00,1.79,5.97,8.96,11.35,28.6,14.3,42.9
199,"TLUSTY, JIRI",Carolina,79,1177:34,16,19,9,35,135,180,225,11.85,0.82,0.97,0.46,1.78,6.88,9.17,11.46,29.1,34.5,63.6
200,"HEMSKY, ALES",Edmonton,69,1214:24,10,26,13,36,137,186,256,7.30,0.49,1.28,0.64,1.78,6.77,9.19,12.65,20.8,54.2,75.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
201,"DUCHENE, MATT",Colorado,58,944:44,14,14,7,28,132,181,249,10.61,0.89,0.89,0.44,1.78,8.38,11.50,15.81,35.9,35.9,71.8
202,"TOOTOO, JORDIN",Nashville,77,1012:51,6,24,19,30,136,176,237,4.41,0.36,1.42,1.13,1.78,8.06,10.43,14.04,17.1,68.6,85.7
203,"PIRRI, BRANDON",Chicago,5,67:35,0,2,0,2,5,7,12,0.00,0.00,1.78,0.00,1.78,4.44,6.21,10.65,0.0,50.0,50.0
204,"ANISIMOV, ARTEM",NY Rangers,79,1216:35,16,20,12,36,132,193,254,12.12,0.79,0.99,0.59,1.78,6.51,9.52,12.53,30.8,38.5,69.2
205,"BOLLAND, DAVE",Chicago,76,1254:07,19,18,12,37,126,160,211,15.08,0.91,0.86,0.57,1.77,6.03,7.65,10.09,30.2,28.6,58.7
206,"SMYTH, RYAN",Edmonton,82,1564:35,19,27,12,46,194,274,315,9.79,0.73,1.04,0.46,1.76,7.44,10.51,12.08,27.1,38.6,65.7
207,"VAN_DER_GULIK, DAVID",Colorado,25,205:04,1,5,3,6,20,27,33,5.00,0.29,1.46,0.88,1.76,5.85,7.90,9.66,9.1,45.5,54.5
208,"TORRES, RAFFI",Arizona,79,898:06,15,11,4,26,99,131,155,15.15,1.00,0.73,0.27,1.74,6.61,8.75,10.36,42.9,31.4,74.3
209,"GREENING, COLIN",Ottawa,82,1278:29,17,20,12,37,184,240,291,9.24,0.80,0.94,0.56,1.74,8.64,11.26,13.66,27.0,31.7,58.7
210,"CRABB, JOEY",Toronto,67,900:45,11,15,7,26,75,110,144,14.67,0.73,1.00,0.47,1.73,5.00,7.33,9.59,34.4,46.9,81.2
211,"BONINO, NICK",Anaheim,50,623:51,5,13,6,18,63,88,104,7.94,0.48,1.25,0.58,1.73,6.06,8.46,10.00,20.0,52.0,72.0
212,"SETOGUCHI, DEVIN",Minnesota,69,1213:22,18,17,7,35,173,227,305,10.40,0.89,0.84,0.35,1.73,8.55,11.22,15.08,35.3,33.3,68.6
213,"BERGERON, MARC-ANDRE",Tampa Bay,43,832:13,4,20,8,24,80,123,198,5.00,0.29,1.44,0.58,1.73,5.77,8.87,14.28,8.2,40.8,49.0
214,"HANZAL, MARTIN",Arizona,64,1180:29,8,26,14,34,145,203,249,5.52,0.41,1.32,0.71,1.73,7.37,10.32,12.66,12.5,40.6,53.1
215,"COOKE, MATT",Pittsburgh,82,1285:45,18,19,6,37,146,193,239,12.33,0.84,0.89,0.28,1.73,6.81,9.01,11.15,34.0,35.8,69.8
216,"EAKIN, CODY",Washington,30,278:18,4,4,1,8,31,38,51,12.90,0.86,0.86,0.22,1.72,6.68,8.19,11.00,33.3,33.3,66.7
217,"OTT, STEVE",Dallas,74,1357:01,11,28,15,39,108,169,217,10.19,0.49,1.24,0.66,1.72,4.78,7.47,9.59,17.7,45.2,62.9
218,"ZUBRUS, DAINIUS",New Jersey,82,1532:39,17,27,17,44,109,147,171,15.60,0.67,1.06,0.67,1.72,4.27,5.75,6.69,23.9,38.0,62.0
219,"RUUTU, TUOMO",Carolina,72,1185:10,18,16,9,34,156,211,271,11.54,0.91,0.81,0.46,1.72,7.90,10.68,13.72,30.5,27.1,57.6
220,"CHIPCHURA, KYLE",Arizona,53,557:50,3,13,9,16,43,60,78,6.98,0.32,1.40,0.97,1.72,4.62,6.45,8.39,14.3,61.9,76.2
221,"UMBERGER, RJ",Columbus,77,1400:45,20,20,12,40,200,253,302,10.00,0.86,0.86,0.51,1.71,8.57,10.84,12.94,29.4,29.4,58.8
222,"AVERY, SEAN",NY Rangers,15,105:13,3,0,0,3,15,22,31,20.00,1.71,0.00,0.00,1.71,8.55,12.55,17.68,75.0,0.0,75.0
223,"ROY, DEREK",Buffalo,80,1544:06,17,27,11,44,176,232,326,9.66,0.66,1.05,0.43,1.71,6.84,9.02,12.67,23.3,37.0,60.3
224,"LAROSE, CHAD",Carolina,67,1123:15,19,13,8,32,199,263,332,9.55,1.01,0.69,0.43,1.71,10.63,14.05,17.73,36.5,25.0,61.5
225,"REPIK, MICHAL",Florida,17,176:07,2,3,2,5,35,44,47,5.71,0.68,1.02,0.68,1.70,11.92,14.99,16.01,28.6,42.9,71.4
226,"GERBE, NATHAN",Buffalo,62,880:52,6,19,14,25,137,169,217,4.38,0.41,1.29,0.95,1.70,9.33,11.51,14.78,18.2,57.6,75.8
227,"REGIN, PETER",Ottawa,10,140:56,2,2,2,4,15,21,28,13.33,0.85,0.85,0.85,1.70,6.39,8.94,11.92,33.3,33.3,66.7
228,"HAYES, JIMMY",Chicago,31,317:38,5,4,2,9,40,52,60,12.50,0.94,0.76,0.38,1.70,7.56,9.82,11.33,50.0,40.0,90.0
229,"KOIVU, SAKU",Anaheim,74,1341:18,11,27,12,38,107,145,193,10.28,0.49,1.21,0.54,1.70,4.79,6.49,8.63,15.9,39.1,55.1
230,"STEMPNIAK, LEE",Calgary,61,989:58,14,14,7,28,130,172,232,10.77,0.85,0.85,0.42,1.70,7.88,10.42,14.06,35.0,35.0,70.0
231,"BRODZIAK, KYLE",Minnesota,82,1561:42,22,22,15,44,160,225,283,13.75,0.85,0.85,0.58,1.69,6.15,8.64,10.87,42.3,42.3,84.6
232,"WOLSKI, WOJTEK",Florida,31,426:39,4,8,3,12,50,70,90,8.00,0.56,1.12,0.42,1.69,7.03,9.84,12.66,22.2,44.4,66.7
233,"BRENT, TIM",Carolina,79,860:02,12,12,6,24,71,96,120,16.90,0.84,0.84,0.42,1.67,4.95,6.70,8.37,29.3,29.3,58.5
234,"BICKELL, BRYAN",Chicago,71,861:44,9,15,8,24,84,118,162,10.71,0.63,1.04,0.56,1.67,5.85,8.22,11.28,25.7,42.9,68.6
235,"GAGNE, SIMON",Los Angeles,34,611:37,7,10,7,17,75,93,128,9.33,0.69,0.98,0.69,1.67,7.36,9.12,12.56,26.9,38.5,65.4
236,"CLEARY, DAN",Detroit,75,1198:38,12,21,11,33,199,256,308,6.03,0.60,1.05,0.55,1.65,9.96,12.81,15.42,24.5,42.9,67.3
237,"POULIOT, MARC-ANTOINE",Arizona,13,145:27,0,4,2,4,19,27,33,0.00,0.00,1.65,0.82,1.65,7.84,11.14,13.61,0.0,66.7,66.7
238,"HOLMSTROM, TOMAS",Detroit,74,878:30,11,13,6,24,97,133,153,11.34,0.75,0.89,0.41,1.64,6.62,9.08,10.45,26.8,31.7,58.5
239,"PONIKAROVSKY, ALEXEI",New Jersey,82,1209:14,14,19,9,33,156,210,275,8.97,0.69,0.94,0.45,1.64,7.74,10.42,13.64,28.6,38.8,67.3
240,"DUBINSKY, BRANDON",NY Rangers,77,1253:01,10,24,14,34,140,198,256,7.14,0.48,1.15,0.67,1.63,6.70,9.48,12.26,16.4,39.3,55.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
241,"CARON, JORDAN",Boston,48,553:21,7,8,5,15,57,69,87,12.28,0.76,0.87,0.54,1.63,6.18,7.48,9.43,31.8,36.4,68.2
242,"JONES, RYAN",Edmonton,79,1218:37,17,16,6,33,137,184,228,12.41,0.84,0.79,0.30,1.62,6.75,9.06,11.23,35.4,33.3,68.8
243,"ASHAM, ARRON",Pittsburgh,64,591:05,5,11,9,16,49,68,92,10.20,0.51,1.12,0.91,1.62,4.97,6.90,9.34,20.8,45.8,66.7
244,"LAICH, BROOKS",Washington,82,1516:12,16,25,20,41,191,246,298,8.38,0.63,0.99,0.79,1.62,7.56,9.73,11.79,25.8,40.3,66.1
245,"GOC, MARCEL",Florida,57,1004:12,11,16,10,27,97,121,149,11.34,0.66,0.96,0.60,1.61,5.80,7.23,8.90,26.2,38.1,64.3
246,"BOYES, BRAD",Buffalo,65,855:51,8,15,10,23,100,137,170,8.00,0.56,1.05,0.70,1.61,7.01,9.60,11.92,22.9,42.9,65.7
247,"HEJDUK, MILAN",Colorado,81,1378:03,14,23,16,37,170,219,291,8.24,0.61,1.00,0.70,1.61,7.40,9.54,12.67,20.9,34.3,55.2
248,"MORROW, BRENDEN",Dallas,57,971:12,11,15,7,26,88,126,158,12.50,0.68,0.93,0.43,1.61,5.44,7.78,9.76,25.0,34.1,59.1
249,"TIMONEN, KIMMO",Philadelphia,76,1613:34,4,39,18,43,130,185,256,3.08,0.15,1.45,0.67,1.60,4.83,6.88,9.52,4.5,43.8,48.3
250,"SUTTER, BRETT",Carolina,15,113:36,0,3,2,3,11,18,22,0.00,0.00,1.58,1.06,1.58,5.81,9.51,11.62,0.0,60.0,60.0
251,"HELM, DARREN",Detroit,68,986:51,9,17,10,26,124,174,248,7.26,0.55,1.03,0.61,1.58,7.54,10.58,15.08,26.5,50.0,76.5
252,"CHARA, ZDENO",Boston,79,1975:24,12,40,20,52,224,310,461,5.36,0.36,1.21,0.61,1.58,6.80,9.42,14.00,10.3,34.5,44.8
253,"BOWMAN, DRAYSON",Carolina,37,494:03,6,7,4,13,70,89,124,8.57,0.73,0.85,0.49,1.58,8.50,10.81,15.06,28.6,33.3,61.9
254,"BAILEY, JOSH",NY Islanders,80,1217:34,13,19,11,32,104,134,177,12.50,0.64,0.94,0.54,1.58,5.12,6.60,8.72,26.5,38.8,65.3
255,"VERMETTE, ANTOINE",Arizona,82,1410:57,11,26,17,37,149,212,254,7.38,0.47,1.11,0.72,1.57,6.34,9.02,10.80,16.9,40.0,56.9
256,"MCINTYRE, DAVID",Minnesota,7,76:24,1,1,0,2,6,9,13,16.67,0.79,0.79,0.00,1.57,4.71,7.07,10.21,50.0,50.0,100.0
257,"LANGKOW, DAYMOND",Arizona,73,1149:49,11,19,9,30,112,166,198,9.82,0.57,0.99,0.47,1.57,5.84,8.66,10.33,24.4,42.2,66.7
258,"WYMAN, JT",Tampa Bay,40,421:51,2,9,5,11,31,47,61,6.45,0.28,1.28,0.71,1.56,4.41,6.68,8.68,13.3,60.0,73.3
259,"LETESTU, MARK",Columbus,62,970:08,11,14,8,25,114,152,188,9.65,0.68,0.87,0.49,1.55,7.05,9.40,11.63,22.4,28.6,51.0
260,"KORPIKOSKI, LAURI",Arizona,82,1405:05,16,20,14,36,145,215,292,11.03,0.68,0.85,0.60,1.54,6.19,9.18,12.47,29.6,37.0,66.7
261,"GRABNER, MICHAEL",NY Islanders,78,1212:27,19,12,7,31,171,224,272,11.11,0.94,0.59,0.35,1.53,8.46,11.09,13.46,45.2,28.6,73.8
262,"BRUNETTE, ANDREW",Chicago,78,1056:52,12,15,11,27,75,100,116,16.00,0.68,0.85,0.62,1.53,4.26,5.68,6.59,23.1,28.8,51.9
263,"PIETRANGELO, ALEX",St. Louis,81,2001:49,12,39,21,51,202,316,460,5.94,0.36,1.17,0.63,1.53,6.05,9.47,13.79,13.5,43.8,57.3
264,"TALBOT, MAXIME",Philadelphia,81,1295:58,18,15,11,33,114,152,193,15.79,0.83,0.69,0.51,1.53,5.28,7.04,8.94,36.0,30.0,66.0
265,"SAMSON, JEROME",Carolina,16,196:26,2,3,2,5,31,43,55,6.45,0.61,0.92,0.61,1.53,9.47,13.13,16.80,22.2,33.3,55.6
266,"PITKANEN, JONI",Carolina,30,669:08,5,12,5,17,62,88,115,8.06,0.45,1.08,0.45,1.52,5.56,7.89,10.31,15.6,37.5,53.1
267,"KULEMIN, NIKOLAI",Toronto,70,1065:43,6,21,11,27,106,184,231,5.66,0.34,1.18,0.62,1.52,5.97,10.36,13.01,12.8,44.7,57.4
268,"CALVERT, MATT",Columbus,13,118:40,0,3,0,3,4,7,12,0.00,0.00,1.52,0.00,1.52,2.02,3.54,6.07,0.0,75.0,75.0
269,"CIZIKAS, CASEY",NY Islanders,15,159:01,0,4,3,4,12,15,24,0.00,0.00,1.51,1.13,1.51,4.53,5.66,9.06,0.0,57.1,57.1
270,"ULLSTROM, DAVID",NY Islanders,29,318:17,4,4,1,8,40,50,67,10.00,0.75,0.75,0.19,1.51,7.54,9.43,12.63,33.3,33.3,66.7
271,"BERGLUND, PATRIK",St. Louis,82,1472:58,18,19,11,37,187,296,373,9.63,0.73,0.77,0.45,1.51,7.62,12.06,15.19,32.1,33.9,66.1
272,"SMITH, TREVOR",Tampa Bay,16,199:27,2,3,2,5,17,20,25,11.76,0.60,0.90,0.60,1.50,5.11,6.02,7.52,18.2,27.3,45.5
273,"EDLER, ALEXANDER",Vancouver,82,1956:55,11,38,16,49,228,324,493,4.82,0.34,1.17,0.49,1.50,6.99,9.93,15.12,10.8,37.3,48.0
274,"MITCHELL, JOHN",NY Rangers,63,640:14,5,11,5,16,64,92,117,7.81,0.47,1.03,0.47,1.50,6.00,8.62,10.96,17.9,39.3,57.1
275,"GIONTA, BRIAN",Montreal,31,602:29,8,7,6,15,75,121,154,10.67,0.80,0.70,0.60,1.49,7.47,12.05,15.34,32.0,28.0,60.0
276,"BUTLER, BOBBY",Ottawa,56,642:45,6,10,4,16,86,122,161,6.98,0.56,0.93,0.37,1.49,8.03,11.39,15.03,17.6,29.4,47.1
277,"COUTURIER, SEAN",Philadelphia,77,1088:43,13,14,8,27,116,147,189,11.21,0.72,0.77,0.44,1.49,6.39,8.10,10.42,30.2,32.6,62.8
278,"HANDZUS, MICHAL",San Jose,67,968:17,7,17,14,24,81,107,132,8.64,0.43,1.05,0.87,1.49,5.02,6.63,8.18,20.6,50.0,70.6
279,"MIETTINEN, ANTTI",Winnipeg,45,526:49,5,8,4,13,58,78,104,8.62,0.57,0.91,0.46,1.48,6.61,8.88,11.84,27.8,44.4,72.2
280,"MCMILLAN, CARSON",Minnesota,11,121:40,1,2,1,3,8,14,19,12.50,0.49,0.99,0.49,1.48,3.95,6.90,9.37,25.0,50.0,75.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
281,"JOHANSEN, RYAN",Columbus,67,853:16,9,12,9,21,99,130,170,9.09,0.63,0.84,0.63,1.48,6.96,9.14,11.95,27.3,36.4,63.6
282,"CULLEN, MATT",Minnesota,73,1382:09,13,21,15,34,163,199,266,7.98,0.56,0.91,0.65,1.48,7.08,8.64,11.55,24.5,39.6,64.2
283,"SHATTENKIRK, KEVIN",St. Louis,81,1749:41,9,34,17,43,178,244,341,5.06,0.31,1.17,0.58,1.47,6.10,8.37,11.69,10.6,40.0,50.6
284,"STREIT, MARK",NY Islanders,82,1917:07,7,40,23,47,149,198,319,4.70,0.22,1.25,0.72,1.47,4.66,6.20,9.98,7.4,42.1,49.5
285,"KABERLE, TOMAS",Montreal,72,1275:48,3,28,10,31,87,130,188,3.45,0.14,1.32,0.47,1.46,4.09,6.11,8.84,4.4,41.2,45.6
286,"MILLER, DREW",Detroit,80,1029:54,14,11,8,25,131,162,194,10.69,0.82,0.64,0.47,1.46,7.63,9.44,11.30,38.9,30.6,69.4
287,"LABRIE, PIERRE-CEDRIC",Tampa Bay,14,82:36,0,2,0,2,5,12,17,0.00,0.00,1.45,0.00,1.45,3.63,8.72,12.35,0.0,100.0,100.0
288,"GREEN, JOSH",Edmonton,7,82:44,1,1,1,2,14,20,22,7.14,0.73,0.73,0.73,1.45,10.15,14.50,15.95,50.0,50.0,100.0
289,"EAGER, BEN",Edmonton,63,538:06,8,5,4,13,69,94,121,11.59,0.89,0.56,0.45,1.45,7.69,10.48,13.49,50.0,31.2,81.2
290,"CAMPBELL, BRIAN",Florida,82,2205:31,4,49,23,53,131,187,274,3.05,0.11,1.33,0.63,1.44,3.56,5.09,7.45,4.0,49.0,53.0
291,"WEBER, SHEA",Nashville,78,2040:34,19,30,19,49,230,335,434,8.26,0.56,0.88,0.56,1.44,6.76,9.85,12.76,15.6,24.6,40.2
292,"ROLSTON, BRIAN",Boston,70,999:36,7,17,7,24,151,203,276,4.64,0.42,1.02,0.42,1.44,9.06,12.18,16.57,18.4,44.7,63.2
293,"BIEKSA, KEVIN",Vancouver,78,1843:55,8,36,10,44,166,241,355,4.82,0.26,1.17,0.33,1.43,5.40,7.84,11.55,8.6,38.7,47.3
294,"KRUGER, MARCUS",Chicago,71,1093:22,9,17,9,26,89,112,131,10.11,0.49,0.93,0.49,1.43,4.88,6.15,7.19,19.1,36.2,55.3
295,"STEWART, CHRIS",St. Louis,79,1219:38,14,15,11,29,165,221,268,8.48,0.69,0.74,0.54,1.43,8.12,10.87,13.18,35.0,37.5,72.5
296,"PARK, RICHARD",Pittsburgh,54,589:21,7,7,4,14,44,62,86,15.91,0.71,0.71,0.41,1.43,4.48,6.31,8.76,31.8,31.8,63.6
297,"DEL_ZOTTO, MICHAEL",NY Rangers,77,1726:52,10,31,15,41,113,155,232,8.85,0.35,1.08,0.52,1.42,3.93,5.39,8.06,10.5,32.6,43.2
298,"SMITH, ZACK",Ottawa,81,1139:42,14,13,6,27,134,207,276,10.45,0.74,0.68,0.32,1.42,7.05,10.90,14.53,31.8,29.5,61.4
299,"WILLIAMS, JASON",Pittsburgh,8,84:35,1,1,0,2,4,10,13,25.00,0.71,0.71,0.00,1.42,2.84,7.09,9.22,33.3,33.3,66.7
300,"SCHENN, BRAYDEN",Philadelphia,54,762:43,12,6,3,18,97,130,173,12.37,0.94,0.47,0.24,1.42,7.63,10.23,13.61,35.3,17.6,52.9
301,"KADRI, NAZEM",Toronto,21,297:21,5,2,2,7,28,36,58,17.86,1.01,0.40,0.40,1.41,5.65,7.26,11.70,29.4,11.8,41.2
302,"CHRISTENSEN, ERIK",Minnesota,49,509:55,7,5,3,12,44,62,89,15.91,0.82,0.59,0.35,1.41,5.18,7.30,10.47,41.2,29.4,70.6
303,"WINCHESTER, JESSE",Ottawa,32,340:23,2,6,4,8,52,71,91,3.85,0.35,1.06,0.71,1.41,9.17,12.52,16.04,16.7,50.0,66.7
304,"WIDEMAN, DENNIS",Washington,82,1959:32,11,35,19,46,175,265,370,6.29,0.34,1.07,0.58,1.41,5.36,8.11,11.33,11.7,37.2,48.9
305,"YANDLE, KEITH",Arizona,82,1831:43,11,32,17,43,195,297,435,5.64,0.36,1.05,0.56,1.41,6.39,9.73,14.25,12.6,36.8,49.4
306,"LANGENBRUNNER, JAMIE",St. Louis,70,1023:04,6,18,11,24,127,156,205,4.72,0.35,1.06,0.65,1.41,7.45,9.15,12.02,17.6,52.9,70.6
307,"BROUWER, TROY",Washington,82,1408:16,18,15,9,33,132,189,247,13.64,0.77,0.64,0.38,1.41,5.62,8.05,10.52,29.5,24.6,54.1
308,"JOHNSON, NICK",Minnesota,77,1110:58,8,18,14,26,146,182,222,5.48,0.43,0.97,0.76,1.40,7.88,9.83,11.99,21.6,48.6,70.3
309,"D_AGOSTINI, MATT",St. Louis,55,770:53,9,9,5,18,101,155,207,8.91,0.70,0.70,0.39,1.40,7.86,12.06,16.11,26.5,26.5,52.9
310,"DESJARDINS, ANDREW",San Jose,76,728:12,4,13,9,17,80,107,132,5.00,0.33,1.07,0.74,1.40,6.59,8.82,10.88,17.4,56.5,73.9
311,"RAYMOND, MASON",Vancouver,55,857:15,10,10,7,20,125,156,204,8.00,0.70,0.70,0.49,1.40,8.75,10.92,14.28,28.6,28.6,57.1
312,"TROPP, COREY",Buffalo,34,342:57,3,5,2,8,32,41,50,9.38,0.52,0.87,0.35,1.40,5.60,7.17,8.75,25.0,41.7,66.7
313,"ELLIS, RYAN",Nashville,32,474:29,3,8,5,11,34,49,77,8.82,0.38,1.01,0.63,1.39,4.30,6.20,9.74,12.5,33.3,45.8
314,"KOPECKY, TOMAS",Florida,80,1381:28,10,22,13,32,142,211,298,7.04,0.43,0.96,0.56,1.39,6.17,9.16,12.94,18.2,40.0,58.2
315,"BOYLE, DAN",San Jose,81,2072:14,9,39,13,48,252,350,520,3.57,0.26,1.13,0.38,1.39,7.30,10.13,15.06,7.4,32.2,39.7
