#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
547,"JACKMAN, TIM",NY Islanders,69,810:32,5,7,5,12,99,118,151,5.05,0.37,0.52,0.37,0.89,7.33,8.73,11.18,26.3,36.8,63.2
548,"LEOPOLD, JORDAN",Calgary,83,1560:41,6,17,10,23,106,150,216,5.66,0.23,0.65,0.38,0.88,4.08,5.77,8.30,8.7,24.6,33.3
549,"ROBIDAS, STEPHANE",Dallas,72,1765:58,3,23,12,26,158,241,342,1.90,0.10,0.78,0.41,0.88,5.37,8.19,11.62,3.2,24.2,27.4
550,"FIDDLER, VERNON",Nashville,78,1089:19,10,6,4,16,113,162,204,8.85,0.55,0.33,0.22,0.88,6.22,8.92,11.24,35.7,21.4,57.1
551,"MICHALEK, ZBYNEK",Arizona,81,1842:52,6,21,9,27,102,134,187,5.88,0.20,0.68,0.29,0.88,3.32,4.36,6.09,8.7,30.4,39.1
552,"MARA, PAUL",NY Rangers,76,1441:05,5,16,9,21,102,164,227,4.90,0.21,0.67,0.37,0.87,4.25,6.83,9.45,7.8,25.0,32.8
553,"MURRAY, ANDREW",Columbus,67,755:00,8,3,2,11,89,112,135,8.99,0.64,0.24,0.16,0.87,7.07,8.90,10.73,47.1,17.6,64.7
554,"MCCARTY, DARREN",Detroit,13,68:47,1,0,0,1,6,6,7,16.67,0.87,0.00,0.00,0.87,5.23,5.23,6.11,100.0,0.0,100.0
555,"SALMELA, ANSSI",Winnipeg,26,415:30,1,5,1,6,41,60,94,2.44,0.14,0.72,0.14,0.87,5.92,8.66,13.57,5.6,27.8,33.3
556,"NYSTROM, ERIC",Calgary,75,694:54,5,5,4,10,81,114,137,6.17,0.43,0.43,0.35,0.86,6.99,9.84,11.83,41.7,41.7,83.3
557,"OYSTRICK, NATHAN",Winnipeg,53,834:25,4,8,4,12,43,69,102,9.30,0.29,0.58,0.29,0.86,3.09,4.96,7.33,11.4,22.9,34.3
558,"REDDEN, WADE",NY Rangers,81,1808:12,3,23,6,26,161,218,321,1.86,0.10,0.76,0.20,0.86,5.34,7.23,10.65,4.1,31.1,35.1
559,"GOC, MARCEL",San Jose,55,765:25,2,9,5,11,104,142,174,1.92,0.16,0.71,0.39,0.86,8.15,11.13,13.64,11.8,52.9,64.7
560,"METHOT, MARC",Columbus,66,1184:54,4,13,3,17,58,89,119,6.90,0.20,0.66,0.15,0.86,2.94,4.51,6.03,7.5,24.5,32.1
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
561,"RUPP, MICHAEL",New Jersey,72,628:29,3,6,2,9,76,98,121,3.95,0.29,0.57,0.19,0.86,7.26,9.36,11.55,17.6,35.3,52.9
562,"MOTZKO, JOE",Winnipeg,6,69:55,1,0,0,1,8,12,14,12.50,0.86,0.00,0.00,0.86,6.87,10.30,12.01,33.3,0.0,33.3
563,"OHLUND, MATTIAS",Vancouver,81,1748:50,6,19,10,25,128,179,273,4.69,0.21,0.65,0.34,0.86,4.39,6.14,9.37,6.7,21.3,28.1
564,"HOLIK, BOBBY",New Jersey,62,631:41,4,5,1,9,79,100,122,5.06,0.38,0.47,0.10,0.85,7.50,9.50,11.59,30.8,38.5,69.2
565,"SALEI, RUSLAN",Colorado,70,1476:02,4,17,5,21,93,158,242,4.30,0.16,0.69,0.20,0.85,3.78,6.42,9.84,6.0,25.4,31.3
566,"JANSSEN, CAM",St. Louis,56,281:15,1,3,2,4,22,36,38,4.55,0.21,0.64,0.43,0.85,4.69,7.68,8.11,10.0,30.0,40.0
567,"COBURN, BRAYDON",Philadelphia,80,1970:02,7,21,9,28,130,187,277,5.38,0.21,0.64,0.27,0.85,3.96,5.70,8.44,7.1,21.2,28.3
568,"GORGES, JOSH",Montreal,81,1630:19,4,19,8,23,63,109,166,6.35,0.15,0.70,0.29,0.85,2.32,4.01,6.11,4.9,23.2,28.0
569,"DOUGHTY, DREW",Los Angeles,81,1930:07,6,21,5,27,126,192,295,4.76,0.19,0.65,0.16,0.84,3.92,5.97,9.17,8.0,28.0,36.0
570,"HAMHUIS, DAN",Nashville,82,1870:29,3,23,11,26,135,174,246,2.22,0.10,0.74,0.35,0.83,4.33,5.58,7.89,4.3,32.9,37.1
571,"THORNTON, SHAWN",Boston,79,792:40,6,5,3,11,136,177,212,4.41,0.45,0.38,0.23,0.83,10.29,13.40,16.05,25.0,20.8,45.8
572,"GODARD, ERIC",Pittsburgh,71,288:46,2,2,0,4,20,29,34,10.00,0.42,0.42,0.00,0.83,4.16,6.03,7.06,33.3,33.3,66.7
573,"STAUBITZ, BRAD",San Jose,35,217:37,1,2,2,3,22,29,40,4.55,0.28,0.55,0.55,0.83,6.07,8.00,11.03,33.3,66.7,100.0
574,"KRAJICEK, LUKAS",Tampa Bay,71,1392:50,2,17,8,19,66,89,136,3.03,0.09,0.73,0.34,0.82,2.84,3.83,5.86,4.0,34.0,38.0
575,"MATTHIAS, SHAWN",Florida,16,146:38,0,2,2,2,11,17,24,0.00,0.00,0.82,0.82,0.82,4.50,6.96,9.82,0.0,50.0,50.0
576,"SEABROOK, BRENT",Chicago,82,1911:25,8,18,8,26,132,192,269,6.06,0.25,0.56,0.25,0.82,4.14,6.03,8.44,8.3,18.8,27.1
577,"SUTTER, BRANDON",Carolina,50,441:15,1,5,3,6,57,74,85,1.75,0.14,0.68,0.41,0.82,7.75,10.06,11.56,10.0,50.0,60.0
578,"RYAN, MICHAEL",Carolina,18,147:37,0,2,1,2,24,31,41,0.00,0.00,0.81,0.41,0.81,9.76,12.60,16.66,0.0,66.7,66.7
579,"SJOSTROM, FREDRIK",NY Rangers,79,961:16,7,6,3,13,95,131,151,7.37,0.44,0.37,0.19,0.81,5.93,8.18,9.43,30.4,26.1,56.5
580,"STUART, MARK",Boston,82,1264:19,5,12,4,17,61,93,164,8.20,0.24,0.57,0.19,0.81,2.89,4.41,7.78,8.9,21.4,30.4
581,"WHITE, COLIN",New Jersey,71,1349:21,1,17,4,18,68,96,130,1.47,0.04,0.76,0.18,0.80,3.02,4.27,5.78,1.7,28.8,30.5
582,"SEKERA, ANDREJ",Buffalo,69,1426:59,3,16,11,19,84,113,194,3.57,0.13,0.67,0.46,0.80,3.53,4.75,8.16,5.4,28.6,33.9
583,"SKILLE, JACK",Chicago,8,75:30,1,0,0,1,14,18,19,7.14,0.79,0.00,0.00,0.79,11.13,14.30,15.10,100.0,0.0,100.0
584,"BOCHENSKI, BRANDON",Tampa Bay,7,75:31,0,1,0,1,11,11,14,0.00,0.00,0.79,0.00,0.79,8.74,8.74,11.12,0.0,50.0,50.0
585,"JOHNSON, JACK",Los Angeles,41,831:13,6,5,4,11,50,67,103,12.00,0.43,0.36,0.29,0.79,3.61,4.84,7.43,17.6,14.7,32.4
586,"PETIOT, RICHARD",Tampa Bay,11,226:44,0,3,1,3,10,17,26,0.00,0.00,0.79,0.26,0.79,2.65,4.50,6.88,0.0,37.5,37.5
587,"HARROLD, PETER",Los Angeles,69,908:53,4,8,4,12,95,130,174,4.21,0.26,0.53,0.26,0.79,6.27,8.58,11.49,15.4,30.8,46.2
588,"LYDMAN, TONI",Buffalo,80,1742:13,3,20,6,23,99,133,201,3.03,0.10,0.69,0.21,0.79,3.41,4.58,6.92,4.3,29.0,33.3
589,"SEMENOV, ALEXEI",San Jose,47,613:14,1,7,2,8,28,44,68,3.57,0.10,0.68,0.20,0.78,2.74,4.30,6.65,5.0,35.0,40.0
590,"MOEN, TRAVIS",San Jose,82,1228:13,7,9,5,16,101,139,170,6.93,0.34,0.44,0.24,0.78,4.93,6.79,8.30,30.4,39.1,69.6
591,"HEWARD, JAMIE",Tampa Bay,13,153:34,0,2,0,2,11,14,22,0.00,0.00,0.78,0.00,0.78,4.30,5.47,8.60,0.0,50.0,50.0
592,"LEE, BRIAN",Ottawa,53,1000:57,2,11,3,13,51,80,114,3.92,0.12,0.66,0.18,0.78,3.06,4.80,6.83,5.7,31.4,37.1
593,"WALKER, MATT",Chicago,65,1081:09,1,13,6,14,83,108,160,1.20,0.06,0.72,0.33,0.78,4.61,5.99,8.88,2.3,29.5,31.8
594,"COMMODORE, MIKE",Columbus,81,1854:28,5,19,11,24,103,148,230,4.85,0.16,0.61,0.36,0.78,3.33,4.79,7.44,6.7,25.3,32.0
595,"LILJA, ANDREAS",Detroit,59,1004:43,2,11,6,13,58,83,117,3.45,0.12,0.66,0.36,0.78,3.46,4.96,6.99,4.1,22.4,26.5
596,"LUNDQVIST, JOEL",Dallas,43,464:48,1,5,2,6,32,57,72,3.12,0.13,0.65,0.26,0.77,4.13,7.36,9.29,12.5,62.5,75.0
597,"BRADLEY, MATT",Washington,81,859:21,5,6,6,11,98,123,166,5.10,0.35,0.42,0.42,0.77,6.84,8.59,11.59,23.8,28.6,52.4
598,"BOURQUE, CHRIS",Washington,8,78:11,1,0,0,1,11,16,19,9.09,0.77,0.00,0.00,0.77,8.44,12.28,14.58,50.0,0.0,50.0
599,"MORRIS, DEREK",NY Rangers,75,1566:38,5,15,7,20,120,184,278,4.17,0.19,0.57,0.27,0.77,4.60,7.05,10.65,9.4,28.3,37.7
600,"GERVAIS, BRUNO",NY Islanders,69,1489:48,3,16,6,19,82,124,191,3.66,0.12,0.64,0.24,0.77,3.30,4.99,7.69,5.8,30.8,36.5
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
601,"HELMINEN, DWIGHT",Carolina,23,157:01,1,1,1,2,15,19,29,6.67,0.38,0.38,0.38,0.76,5.73,7.26,11.08,20.0,20.0,40.0
602,"MESZAROS, ANDREJ",Tampa Bay,52,1257:35,2,14,5,16,87,129,182,2.30,0.10,0.67,0.24,0.76,4.15,6.15,8.68,4.2,29.2,33.3
603,"ROY, ANDRE",Calgary,43,235:56,3,0,0,3,26,36,46,11.54,0.76,0.00,0.00,0.76,6.61,9.16,11.70,60.0,0.0,60.0
604,"FROGREN, JONAS",Toronto,41,550:56,1,6,0,7,12,18,31,8.33,0.11,0.65,0.00,0.76,1.31,1.96,3.38,5.9,35.3,41.2
605,"WILSON, CLAY",Winnipeg,7,78:57,0,1,0,1,13,17,21,0.00,0.00,0.76,0.00,0.76,9.88,12.92,15.96,0.0,50.0,50.0
606,"RANGER, PAUL",Tampa Bay,42,1027:54,2,11,4,13,69,99,151,2.90,0.12,0.64,0.23,0.76,4.03,5.78,8.81,4.9,26.8,31.7
607,"KLESLA, ROSTISLAV",Columbus,34,713:12,1,8,0,9,30,40,71,3.33,0.08,0.67,0.00,0.76,2.52,3.37,5.97,4.5,36.4,40.9
608,"KALININ, DMITRI",Arizona,72,1269:39,2,14,4,16,66,106,162,3.03,0.09,0.66,0.19,0.76,3.12,5.01,7.66,4.4,31.1,35.6
609,"HORDICHUK, DARCY",Vancouver,72,398:22,4,1,0,5,26,38,41,15.38,0.60,0.15,0.00,0.75,3.92,5.72,6.18,36.4,9.1,45.5
610,"VAANANEN, OSSI",Vancouver,49,877:50,1,10,3,11,20,34,44,5.00,0.07,0.68,0.21,0.75,1.37,2.32,3.01,2.6,25.6,28.2
611,"NOVOTNY, JIRI",Columbus,42,559:39,4,3,3,7,56,77,91,7.14,0.43,0.32,0.32,0.75,6.00,8.26,9.76,25.0,18.8,43.8
612,"GIRARDI, DAN",NY Rangers,82,1765:21,4,18,5,22,122,181,311,3.28,0.14,0.61,0.17,0.75,4.15,6.15,10.57,6.6,29.5,36.1
613,"QUICK, KEVIN",Tampa Bay,6,80:20,0,1,0,1,7,8,12,0.00,0.00,0.75,0.00,0.75,5.23,5.98,8.96,0.0,25.0,25.0
614,"MITCHELL, WILLIE",Vancouver,81,1854:24,3,20,9,23,88,124,207,3.41,0.10,0.65,0.29,0.74,2.85,4.01,6.70,3.8,25.6,29.5
615,"HALE, DAVID",Arizona,48,726:39,3,6,5,9,22,38,58,13.64,0.25,0.50,0.41,0.74,1.82,3.14,4.79,10.7,21.4,32.1
616,"HOLLWEG, RYAN",Toronto,25,161:32,0,2,0,2,12,22,26,0.00,0.00,0.74,0.00,0.74,4.46,8.17,9.66,0.0,66.7,66.7
617,"ORESKOVIC, PHIL",Toronto,10,162:17,1,1,0,2,12,20,24,8.33,0.37,0.37,0.00,0.74,4.44,7.39,8.87,25.0,25.0,50.0
618,"PHILLIPS, CHRIS",Ottawa,82,1793:06,6,16,6,22,88,119,183,6.82,0.20,0.54,0.20,0.74,2.94,3.98,6.12,10.3,27.6,37.9
619,"SMID, LADISLAV",Edmonton,60,897:16,0,11,5,11,33,47,67,0.00,0.00,0.74,0.33,0.74,2.21,3.14,4.48,0.0,37.9,37.9
620,"SMITH, TREVOR",NY Islanders,7,82:36,1,0,0,1,7,10,12,14.29,0.73,0.00,0.00,0.73,5.08,7.26,8.72,50.0,0.0,50.0
621,"RECHLICZ, JOEL",NY Islanders,17,82:42,0,1,0,1,7,10,14,0.00,0.00,0.73,0.00,0.73,5.08,7.26,10.16,0.0,50.0,50.0
622,"JOHNSSON, KIM",Minnesota,81,1987:08,2,22,13,24,93,146,210,2.15,0.06,0.66,0.39,0.72,2.81,4.41,6.34,2.6,28.9,31.6
623,"HALL, ADAM",Tampa Bay,74,828:39,5,5,3,10,89,117,142,5.62,0.36,0.36,0.22,0.72,6.44,8.47,10.28,33.3,33.3,66.7
624,"STERLING, BRETT",Winnipeg,6,83:19,1,0,0,1,11,11,15,9.09,0.72,0.00,0.00,0.72,7.92,7.92,10.80,50.0,0.0,50.0
625,"WELLER, CRAIG",Minnesota,36,250:22,1,2,1,3,27,39,46,3.70,0.24,0.48,0.24,0.72,6.47,9.35,11.02,20.0,40.0,60.0
626,"ERICSSON, JONATHAN",Detroit,19,335:48,1,3,1,4,25,31,46,4.00,0.18,0.54,0.18,0.71,4.47,5.54,8.22,7.7,23.1,30.8
627,"JOHNSON, RYAN",Vancouver,61,672:30,2,6,4,8,20,32,41,10.00,0.18,0.54,0.36,0.71,1.78,2.85,3.66,14.3,42.9,57.1
628,"GRATTON, CHRIS",Columbus,24,252:57,0,3,2,3,20,26,33,0.00,0.00,0.71,0.47,0.71,4.74,6.17,7.83,0.0,60.0,60.0
629,"ORPIK, BROOKS",Pittsburgh,79,1605:58,2,17,4,19,39,65,116,5.13,0.07,0.64,0.15,0.71,1.46,2.43,4.33,2.5,21.5,24.1
630,"POTI, TOM",Washington,52,1099:34,3,10,6,13,48,66,109,6.25,0.16,0.55,0.33,0.71,2.62,3.60,5.95,6.1,20.4,26.5
631,"HNIDY, SHANE",Boston,65,1016:13,3,9,5,12,49,72,120,6.12,0.18,0.53,0.30,0.71,2.89,4.25,7.09,6.8,20.5,27.3
632,"HAVELID, NICLAS",New Jersey,78,1612:38,2,17,10,19,56,77,121,3.57,0.07,0.63,0.37,0.71,2.08,2.86,4.50,2.9,25.0,27.9
633,"BOOGAARD, DEREK",Minnesota,51,254:53,0,3,2,3,13,21,27,0.00,0.00,0.71,0.47,0.71,3.06,4.94,6.36,0.0,42.9,42.9
634,"WAGNER, STEVE",St. Louis,22,343:49,2,2,1,4,16,35,49,12.50,0.35,0.35,0.17,0.70,2.79,6.11,8.55,18.2,18.2,36.4
635,"BETTS, BLAIR",NY Rangers,81,859:43,6,4,3,10,83,113,133,7.23,0.42,0.28,0.21,0.70,5.79,7.89,9.28,33.3,22.2,55.6
636,"SLOAN, TYLER",Washington,26,432:51,1,4,1,5,8,13,31,12.50,0.14,0.55,0.14,0.69,1.11,1.80,4.30,5.3,21.1,26.3
637,"PIHLSTROM, ANTTI",Nashville,53,606:46,2,5,3,7,88,122,152,2.27,0.20,0.49,0.30,0.69,8.70,12.06,15.03,14.3,35.7,50.0
638,"SMITHSON, JERRED",Nashville,82,1134:42,4,9,9,13,74,97,121,5.41,0.21,0.48,0.48,0.69,3.91,5.13,6.40,13.8,31.0,44.8
639,"COTE, RILEY",Philadelphia,63,262:07,0,3,2,3,24,30,34,0.00,0.00,0.69,0.46,0.69,5.49,6.87,7.78,0.0,60.0,60.0
640,"HEJDA, JAN",Columbus,82,1835:22,3,18,4,21,66,97,176,4.55,0.10,0.59,0.13,0.69,2.16,3.17,5.75,3.8,22.8,26.6
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
641,"SYDOR, DARRYL",Dallas,73,1330:13,3,12,3,15,73,98,159,4.11,0.14,0.54,0.14,0.68,3.29,4.42,7.17,5.5,21.8,27.3
642,"GREENE, ANDY",New Jersey,49,798:15,2,7,1,9,38,66,106,5.26,0.15,0.53,0.08,0.68,2.86,4.96,7.97,6.5,22.6,29.0
643,"STUART, BRAD",Detroit,66,1332:12,2,13,6,15,104,148,208,1.92,0.09,0.59,0.27,0.68,4.68,6.67,9.37,3.6,23.2,26.8
644,"PARDY, ADAM",Calgary,59,890:50,1,9,3,10,36,61,92,2.78,0.07,0.61,0.20,0.67,2.42,4.11,6.20,2.8,25.0,27.8
645,"PRUST, BRANDON",Arizona,36,268:30,1,2,1,3,23,32,37,4.35,0.22,0.45,0.22,0.67,5.14,7.15,8.27,20.0,40.0,60.0
646,"PANDOLFO, JAY",New Jersey,61,905:11,5,5,3,10,63,87,112,7.94,0.33,0.33,0.20,0.66,4.18,5.77,7.42,31.2,31.2,62.5
647,"JURCINA, MILAN",Washington,79,1276:13,3,11,6,14,95,147,216,3.16,0.14,0.52,0.28,0.66,4.47,6.91,10.15,7.0,25.6,32.6
648,"SKRASTINS, KARLIS",Florida,80,1644:53,4,14,4,18,55,96,151,7.27,0.15,0.51,0.15,0.66,2.01,3.50,5.51,6.5,22.6,29.0
649,"JACKMAN, BARRET",St. Louis,82,1922:08,4,17,8,21,89,125,174,4.49,0.12,0.53,0.25,0.66,2.78,3.90,5.43,6.0,25.4,31.3
650,"BOUCHER, PHILIPPE",Pittsburgh,41,825:13,3,6,2,9,66,100,142,4.55,0.22,0.44,0.15,0.65,4.80,7.27,10.32,7.9,15.8,23.7
651,"CRAIG, RYAN",Tampa Bay,54,554:35,2,4,1,6,64,74,85,3.12,0.22,0.43,0.11,0.65,6.92,8.01,9.20,22.2,44.4,66.7
652,"DORSETT, DEREK",Columbus,52,462:12,4,1,1,5,59,78,90,6.78,0.52,0.13,0.13,0.65,7.66,10.13,11.68,33.3,8.3,41.7
653,"SALVADOR, BRYCE",New Jersey,76,1480:37,3,13,3,16,68,104,155,4.41,0.12,0.53,0.12,0.65,2.76,4.21,6.28,7.0,30.2,37.2
654,"MOTTAU, MIKE",New Jersey,80,1422:17,1,14,5,15,71,102,156,1.41,0.04,0.59,0.21,0.63,3.00,4.30,6.58,1.6,23.0,24.6
655,"ALBERTS, ANDREW",Philadelphia,79,1247:16,1,12,4,13,46,69,122,2.17,0.05,0.58,0.19,0.63,2.21,3.32,5.87,2.0,24.5,26.5
656,"SCUDERI, ROB",Pittsburgh,81,1552:19,1,15,3,16,51,57,88,1.96,0.04,0.58,0.12,0.62,1.97,2.20,3.40,1.5,22.7,24.2
657,"SBISA, LUCA",Philadelphia,39,681:34,0,7,3,7,38,57,96,0.00,0.00,0.62,0.26,0.62,3.35,5.02,8.45,0.0,24.1,24.1
658,"BROWN, MIKE",Anaheim,48,390:41,2,2,0,4,44,61,76,4.55,0.31,0.31,0.00,0.61,6.76,9.37,11.67,33.3,33.3,66.7
659,"KLEE, KEN",Arizona,70,1079:09,1,10,2,11,50,64,109,2.00,0.06,0.56,0.11,0.61,2.78,3.56,6.06,2.6,26.3,28.9
660,"DREWISKE, DAVIS",Los Angeles,17,294:25,0,3,1,3,21,36,42,0.00,0.00,0.61,0.20,0.61,4.28,7.34,8.56,0.0,37.5,37.5
661,"BOUILLON, FRANCIS",Montreal,54,890:51,5,4,1,9,51,65,120,9.80,0.34,0.27,0.07,0.61,3.43,4.38,8.08,15.2,12.1,27.3
662,"POLAK, ROMAN",St. Louis,69,1485:01,1,14,2,15,73,116,172,1.37,0.04,0.57,0.08,0.61,2.95,4.69,6.95,1.7,23.3,25.0
663,"STRUDWICK, JASON",Edmonton,71,896:25,2,7,3,9,32,44,67,6.25,0.13,0.47,0.20,0.60,2.14,2.95,4.48,7.1,25.0,32.1
664,"BEAUCHEMIN, FRANCOIS",Anaheim,20,498:03,4,1,1,5,45,56,72,8.89,0.48,0.12,0.12,0.60,5.42,6.75,8.67,22.2,5.6,27.8
665,"MORRISONN, SHAONE",Washington,72,1295:19,3,10,4,13,50,78,115,6.00,0.14,0.46,0.19,0.60,2.32,3.61,5.33,6.2,20.8,27.1
666,"SKOULA, MARTIN",Minnesota,81,1616:58,4,12,3,16,55,80,108,7.27,0.15,0.45,0.11,0.59,2.04,2.97,4.01,7.8,23.5,31.4
667,"TALLINDER, HENRIK",Buffalo,66,1215:31,1,11,6,12,35,51,80,2.86,0.05,0.54,0.30,0.59,1.73,2.52,3.95,2.2,24.4,26.7
668,"HILLEN, JACK",NY Islanders,40,608:26,1,5,3,6,47,66,89,2.13,0.10,0.49,0.30,0.59,4.63,6.51,8.78,5.3,26.3,31.6
669,"MOULSON, MATT",Los Angeles,7,101:27,1,0,0,1,6,8,11,16.67,0.59,0.00,0.00,0.59,3.55,4.73,6.51,50.0,0.0,50.0
670,"VANDERMEER, JIM",Calgary,45,721:05,1,6,2,7,31,55,85,3.23,0.08,0.50,0.17,0.58,2.58,4.58,7.07,3.0,18.2,21.2
671,"HUSKINS, KENT",Anaheim,33,620:01,2,4,2,6,20,29,49,10.00,0.19,0.39,0.19,0.58,1.94,2.81,4.74,6.9,13.8,20.7
672,"WALLIN, NICLAS",Carolina,64,1037:55,2,8,4,10,53,76,128,3.77,0.12,0.46,0.23,0.58,3.06,4.39,7.40,6.2,25.0,31.2
673,"WINNIK, DANIEL",Arizona,48,625:53,2,4,1,6,65,92,106,3.08,0.19,0.38,0.10,0.58,6.23,8.82,10.16,14.3,28.6,42.9
674,"HJALMARSSON, NIKLAS",Chicago,21,314:48,1,2,0,3,15,20,29,6.67,0.19,0.38,0.00,0.57,2.86,3.81,5.53,10.0,20.0,30.0
675,"SCHULTZ, JEFF",Washington,64,1265:01,1,11,4,12,40,52,99,2.50,0.05,0.52,0.19,0.57,1.90,2.47,4.70,1.8,19.3,21.1
676,"NODL, ANDREAS",Philadelphia,38,423:31,1,3,3,4,33,47,62,3.03,0.14,0.42,0.42,0.57,4.68,6.66,8.78,16.7,50.0,66.7
677,"ORR, COLTON",NY Rangers,82,532:00,1,4,1,5,40,62,71,2.50,0.11,0.45,0.11,0.56,4.51,6.99,8.01,14.3,57.1,71.4
678,"SCHENN, LUKE",Toronto,70,1506:38,2,12,7,14,102,141,228,1.96,0.08,0.48,0.28,0.56,4.06,5.62,9.08,3.6,21.8,25.5
679,"MACIAS, RAY",Colorado,6,107:54,0,1,1,1,4,7,12,0.00,0.00,0.56,0.56,0.56,2.22,3.89,6.67,0.0,33.3,33.3
680,"SHELLEY, JODY",San Jose,70,433:10,2,2,0,4,44,56,64,4.55,0.28,0.28,0.00,0.55,6.09,7.76,8.86,33.3,33.3,66.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
681,"COLLINS, SEAN",Washington,15,218:07,1,1,0,2,14,21,35,7.14,0.28,0.28,0.00,0.55,3.85,5.78,9.63,16.7,16.7,33.3
682,"MARTINEK, RADEK",NY Islanders,51,1099:20,6,4,1,10,54,75,115,11.11,0.33,0.22,0.05,0.55,2.95,4.09,6.28,23.1,15.4,38.5
683,"KOCI, DAVID",Tampa Bay,37,220:09,1,1,0,2,13,19,25,7.69,0.27,0.27,0.00,0.55,3.54,5.18,6.81,11.1,11.1,22.2
684,"VRANA, PETR",New Jersey,16,110:23,1,0,0,1,6,10,18,16.67,0.54,0.00,0.00,0.54,3.26,5.44,9.78,25.0,0.0,25.0
685,"GILL, HAL",Pittsburgh,62,1109:28,2,8,0,10,40,66,113,5.00,0.11,0.43,0.00,0.54,2.16,3.57,6.11,4.5,18.2,22.7
686,"HINOTE, DAN",St. Louis,51,556:22,1,4,1,5,24,34,40,4.17,0.11,0.43,0.11,0.54,2.59,3.67,4.31,5.9,23.5,29.4
687,"DWYER, PATRICK",Carolina,13,111:20,1,0,0,1,9,15,17,11.11,0.54,0.00,0.00,0.54,4.85,8.08,9.16,50.0,0.0,50.0
688,"O_BYRNE, RYAN",Montreal,37,558:38,0,5,1,5,14,26,43,0.00,0.00,0.54,0.11,0.54,1.50,2.79,4.62,0.0,35.7,35.7
689,"JONES, RANDY",Philadelphia,47,898:29,4,4,0,8,45,69,105,8.89,0.27,0.27,0.00,0.53,3.01,4.61,7.01,10.0,10.0,20.0
690,"PETERS, ANDREW",Buffalo,28,112:41,0,1,1,1,10,13,15,0.00,0.00,0.53,0.53,0.53,5.32,6.92,7.99,0.0,100.0,100.0
691,"STAIOS, STEVE",Edmonton,80,1584:01,2,12,9,14,78,113,169,2.56,0.08,0.45,0.34,0.53,2.95,4.28,6.40,4.4,26.7,31.1
692,"PETERS, WARREN",Calgary,16,113:15,1,0,0,1,13,18,25,7.69,0.53,0.00,0.00,0.53,6.89,9.54,13.24,50.0,0.0,50.0
693,"SCHUBERT, CHRISTOPH",Ottawa,50,679:50,3,3,2,6,57,84,119,5.26,0.26,0.26,0.18,0.53,5.03,7.41,10.50,13.6,13.6,27.3
694,"O_BRIEN, SHANE",Vancouver,76,1137:33,0,10,5,10,39,66,99,0.00,0.00,0.53,0.26,0.53,2.06,3.48,5.22,0.0,22.2,22.2
695,"CULLIMORE, JASSEN",Florida,68,1142:19,2,8,4,10,52,70,123,3.85,0.10,0.42,0.21,0.53,2.73,3.68,6.46,5.7,22.9,28.6
696,"HUTCHINSON, ANDREW",Dallas,40,574:23,2,3,2,5,58,82,111,3.45,0.21,0.31,0.21,0.52,6.06,8.57,11.60,11.8,17.6,29.4
697,"GREENE, MATT",Los Angeles,82,1616:14,2,12,5,14,76,140,182,2.63,0.07,0.45,0.19,0.52,2.82,5.20,6.76,4.2,25.0,29.2
698,"STAAL, MARC",NY Rangers,82,1732:34,3,12,6,15,96,139,214,3.12,0.10,0.42,0.21,0.52,3.32,4.81,7.41,4.8,19.4,24.2
699,"DAVISON, ROB",Vancouver,23,232:04,0,2,2,2,15,26,33,0.00,0.00,0.52,0.52,0.52,3.88,6.72,8.53,0.0,25.0,25.0
700,"ALZNER, KARL",Washington,30,582:33,1,4,2,5,31,40,65,3.23,0.10,0.41,0.21,0.52,3.19,4.12,6.69,4.5,18.2,22.7
701,"BREWER, ERIC",St. Louis,28,703:24,1,5,3,6,49,79,111,2.04,0.09,0.43,0.26,0.51,4.18,6.74,9.47,4.3,21.7,26.1
702,"LUKOWICH, BRAD",San Jose,58,940:16,0,8,5,8,43,63,95,0.00,0.00,0.51,0.32,0.51,2.74,4.02,6.06,0.0,25.0,25.0
703,"KUKKONEN, LASSE",Philadelphia,22,235:45,0,2,1,2,10,11,15,0.00,0.00,0.51,0.25,0.51,2.55,2.80,3.82,0.0,25.0,25.0
704,"FOOTE, ADAM",Colorado,42,825:39,1,6,1,7,19,29,43,5.26,0.07,0.44,0.07,0.51,1.38,2.11,3.12,5.3,31.6,36.8
