#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
159,"GRANLUND, MIKAEL",Minnesota,68,1215:28,8,31,18,39,99,137,193,8.08,0.39,1.53,0.89,1.93,4.89,6.76,9.53,11.6,44.9,56.5
160,"SMITH, REILLY",Boston,81,1247:26,13,27,17,40,143,201,293,9.09,0.63,1.30,0.82,1.92,6.88,9.67,14.09,20.0,41.5,61.5
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
161,"WILLIAMS, JUSTIN",Los Angeles,81,1279:55,18,23,10,41,174,240,307,10.34,0.84,1.08,0.47,1.92,8.16,11.25,14.39,27.3,34.8,62.1
162,"DUCLAIR, ANTHONY",NY Rangers,18,218:49,1,6,4,7,18,26,36,5.56,0.27,1.65,1.10,1.92,4.94,7.13,9.87,11.1,66.7,77.8
163,"SODERBERG, CARL",Boston,82,1377:31,13,31,19,44,163,223,312,7.98,0.57,1.35,0.83,1.92,7.10,9.71,13.59,18.8,44.9,63.8
164,"ANISIMOV, ARTEM",Columbus,52,851:06,7,20,15,27,88,136,175,7.95,0.49,1.41,1.06,1.90,6.20,9.59,12.34,17.9,51.3,69.2
165,"KILLORN, ALEX",Tampa Bay,71,1201:45,15,23,13,38,130,180,225,11.54,0.75,1.15,0.65,1.90,6.49,8.99,11.23,23.8,36.5,60.3
166,"GLENCROSS, CURTIS",Washington,71,1111:01,13,22,12,35,108,153,194,12.04,0.70,1.19,0.65,1.89,5.83,8.26,10.48,24.1,40.7,64.8
167,"MICHALEK, MILAN",Ottawa,66,1080:28,13,21,12,34,130,185,235,10.00,0.72,1.17,0.67,1.89,7.22,10.27,13.05,25.5,41.2,66.7
168,"ERIKSSON, LOUI",Boston,81,1494:45,22,25,16,47,169,231,265,13.02,0.88,1.00,0.64,1.89,6.78,9.27,10.64,29.3,33.3,62.7
169,"TROCHECK, VINCENT",Florida,50,700:16,7,15,12,22,89,122,147,7.87,0.60,1.29,1.03,1.89,7.63,10.45,12.60,20.0,42.9,62.9
170,"DOWNIE, STEVE",Pittsburgh,72,895:14,14,14,8,28,104,122,158,13.46,0.94,0.94,0.54,1.88,6.97,8.18,10.59,37.8,37.8,75.7
171,"GIORDANO, MARK",Calgary,61,1535:33,11,37,17,48,157,230,361,7.01,0.43,1.45,0.66,1.88,6.13,8.99,14.11,13.9,46.8,60.8
172,"JONES, DAVID",Calgary,67,960:44,14,16,10,30,114,161,206,12.28,0.87,1.00,0.62,1.87,7.12,10.05,12.87,33.3,38.1,71.4
173,"MILLER, J.T.",NY Rangers,58,736:35,10,13,8,23,92,127,155,10.87,0.81,1.06,0.65,1.87,7.49,10.35,12.63,25.6,33.3,59.0
174,"BOZAK, TYLER",Toronto,82,1570:06,23,26,16,49,154,205,247,14.94,0.88,0.99,0.61,1.87,5.88,7.83,9.44,27.4,31.0,58.3
175,"KOIVU, MIKKO",Minnesota,80,1540:06,14,34,17,48,179,236,301,7.82,0.55,1.32,0.66,1.87,6.97,9.19,11.73,17.7,43.0,60.8
176,"BOYES, BRAD",Florida,78,1220:44,14,24,18,38,151,213,261,9.27,0.69,1.18,0.88,1.87,7.42,10.47,12.83,23.0,39.3,62.3
177,"BOUMA, LANCE",Calgary,78,1092:47,16,18,12,34,104,148,178,15.38,0.88,0.99,0.66,1.87,5.71,8.13,9.77,33.3,37.5,70.8
178,"NAMESTNIKOV, VLADISLAV",Tampa Bay,43,515:48,9,7,4,16,46,60,72,19.57,1.05,0.81,0.47,1.86,5.35,6.98,8.38,37.5,29.2,66.7
179,"BARRIE, TYSON",Colorado,80,1709:14,12,41,18,53,139,202,312,8.63,0.42,1.44,0.63,1.86,4.88,7.09,10.95,11.5,39.4,51.0
180,"STEMPNIAK, LEE",Winnipeg,71,903:12,15,13,5,28,115,148,207,13.04,1.00,0.86,0.33,1.86,7.64,9.83,13.75,37.5,32.5,70.0
181,"CULLEN, MATT",Nashville,62,806:49,7,18,7,25,90,130,162,7.78,0.52,1.34,0.52,1.86,6.69,9.67,12.05,17.1,43.9,61.0
182,"NIEDERREITER, NINO",Minnesota,80,1162:51,23,13,7,36,148,214,271,15.54,1.19,0.67,0.36,1.86,7.64,11.04,13.98,42.6,24.1,66.7
183,"HEMSKY, ALES",Dallas,76,1036:41,11,21,8,32,140,179,255,7.86,0.64,1.22,0.46,1.85,8.10,10.36,14.76,21.6,41.2,62.7
184,"ENNIS, TYLER",Buffalo,78,1490:57,20,26,21,46,185,231,298,10.81,0.80,1.05,0.85,1.85,7.44,9.30,11.99,32.3,41.9,74.2
185,"KANE, EVANDER",Winnipeg,37,714:34,10,12,7,22,126,186,244,7.94,0.84,1.01,0.59,1.85,10.58,15.62,20.49,27.8,33.3,61.1
186,"FILPPULA, VALTTERI",Tampa Bay,82,1559:12,12,36,18,48,91,120,160,13.19,0.46,1.39,0.69,1.85,3.50,4.62,6.16,15.6,46.8,62.3
187,"SILFVERBERG, JAKOB",Anaheim,81,1266:54,13,26,17,39,189,266,334,6.88,0.62,1.23,0.81,1.85,8.95,12.60,15.82,22.8,45.6,68.4
188,"BONINO, NICK",Vancouver,75,1269:03,15,24,14,39,149,196,246,10.07,0.71,1.13,0.66,1.84,7.04,9.27,11.63,28.8,46.2,75.0
189,"LETANG, KRIS",Pittsburgh,69,1758:02,11,43,20,54,197,256,382,5.58,0.38,1.47,0.68,1.84,6.72,8.74,13.04,10.5,41.0,51.4
190,"BURNS, BRENT",San Jose,82,1964:22,17,43,24,60,245,385,593,6.94,0.52,1.31,0.73,1.83,7.48,11.76,18.11,15.2,38.4,53.6
191,"NEAL, JAMES",Nashville,67,1211:52,23,14,9,37,222,313,429,10.36,1.14,0.69,0.45,1.83,10.99,15.50,21.24,30.3,18.4,48.7
192,"BURROWS, ALEX",Vancouver,70,1083:25,18,15,9,33,145,199,236,12.41,1.00,0.83,0.50,1.83,8.03,11.02,13.07,34.6,28.8,63.5
193,"KADRI, NAZEM",Toronto,73,1284:59,18,21,11,39,176,247,327,10.23,0.84,0.98,0.51,1.82,8.22,11.53,15.27,28.1,32.8,60.9
194,"KUNITZ, CHRIS",Pittsburgh,74,1323:32,17,23,16,40,170,234,304,10.00,0.77,1.04,0.73,1.81,7.71,10.61,13.78,20.2,27.4,47.6
195,"KASSIAN, ZACK",Vancouver,42,529:58,10,6,4,16,55,71,92,18.18,1.13,0.68,0.45,1.81,6.23,8.04,10.42,37.0,22.2,59.3
196,"ATKINSON, CAM",Columbus,78,1325:18,22,18,9,40,212,275,337,10.38,1.00,0.81,0.41,1.81,9.60,12.45,15.26,36.7,30.0,66.7
197,"WHITE, RYAN",Philadelphia,34,398:35,6,6,4,12,45,58,71,13.33,0.90,0.90,0.60,1.81,6.77,8.73,10.69,33.3,33.3,66.7
198,"MOULSON, MATT",Buffalo,77,1361:56,13,28,17,41,156,207,253,8.33,0.57,1.23,0.75,1.81,6.87,9.12,11.15,22.0,47.5,69.5
199,"HORVAT, BO",Vancouver,68,833:56,13,12,7,25,93,120,142,13.98,0.94,0.86,0.50,1.80,6.69,8.63,10.22,39.4,36.4,75.8
200,"BROUWER, TROY",Washington,82,1436:54,21,22,10,43,146,212,270,14.38,0.88,0.92,0.42,1.80,6.10,8.85,11.27,23.1,24.2,47.3
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
201,"FEHR, ERIC",Washington,75,1113:45,19,14,9,33,142,190,245,13.38,1.02,0.75,0.48,1.78,7.65,10.24,13.20,41.3,30.4,71.7
202,"HIGGINS, CHRIS",Vancouver,77,1215:55,12,24,16,36,171,233,283,7.02,0.59,1.18,0.79,1.78,8.44,11.50,13.96,22.6,45.3,67.9
203,"GRABNER, MICHAEL",NY Islanders,34,439:48,8,5,1,13,63,93,120,12.70,1.09,0.68,0.14,1.77,8.59,12.69,16.37,47.1,29.4,76.5
204,"KARLSSON, ERIK",Ottawa,82,2233:51,21,45,25,66,292,437,654,7.19,0.56,1.21,0.67,1.77,7.84,11.74,17.57,16.2,34.6,50.8
205,"SCHROEDER, JORDAN",Minnesota,25,271:20,3,5,3,8,48,58,65,6.25,0.66,1.11,0.66,1.77,10.61,12.83,14.37,25.0,41.7,66.7
206,"RAFFL, MICHAEL",Philadelphia,67,951:07,21,7,2,28,134,180,222,15.67,1.32,0.44,0.13,1.77,8.45,11.36,14.00,44.7,14.9,59.6
207,"GAGNER, SAM",Arizona,81,1396:36,15,26,19,41,183,259,323,8.20,0.64,1.12,0.82,1.76,7.86,11.13,13.88,23.1,40.0,63.1
208,"KARLSSON, MELKER",San Jose,53,818:03,13,11,5,24,100,141,174,13.00,0.95,0.81,0.37,1.76,7.33,10.34,12.76,34.2,28.9,63.2
209,"COYLE, CHARLIE",Minnesota,82,1193:22,11,24,13,35,120,171,214,9.17,0.55,1.21,0.65,1.76,6.03,8.60,10.76,17.7,38.7,56.5
210,"LINDHOLM, ELIAS",Carolina,81,1330:01,17,22,13,39,170,223,302,10.00,0.77,0.99,0.59,1.76,7.67,10.06,13.62,29.3,37.9,67.2
211,"HORCOFF, SHAWN",Dallas,76,989:29,11,18,10,29,82,116,150,13.41,0.67,1.09,0.61,1.76,4.97,7.03,9.10,23.9,39.1,63.0
212,"FROLIK, MICHAEL",Winnipeg,82,1434:00,19,23,11,42,206,274,373,9.22,0.80,0.96,0.46,1.76,8.62,11.46,15.61,30.2,36.5,66.7
213,"BACKLUND, MIKAEL",Calgary,52,922:43,10,17,8,27,103,144,192,9.71,0.65,1.11,0.52,1.76,6.70,9.36,12.48,25.0,42.5,67.5
214,"PERRON, DAVID",Pittsburgh,81,1403:34,17,24,14,41,196,246,323,8.67,0.73,1.03,0.60,1.75,8.38,10.52,13.81,28.3,40.0,68.3
215,"HANSEN, JANNIK",Vancouver,81,1131:45,16,17,13,33,145,198,251,11.03,0.85,0.90,0.69,1.75,7.69,10.50,13.31,34.8,37.0,71.7
216,"WINGELS, TOMMY",San Jose,75,1235:19,15,21,14,36,157,222,263,9.55,0.73,1.02,0.68,1.75,7.63,10.78,12.77,30.0,42.0,72.0
217,"SHEAHAN, RILEY",Detroit,79,1235:45,13,23,14,36,123,172,220,10.57,0.63,1.12,0.68,1.75,5.97,8.35,10.68,20.3,35.9,56.2
218,"KESLER, RYAN",Anaheim,81,1580:30,19,27,16,46,204,293,383,9.31,0.72,1.02,0.61,1.75,7.74,11.12,14.54,25.7,36.5,62.2
219,"WEISE, DALE",Montreal,79,962:21,9,19,15,28,90,121,154,10.00,0.56,1.18,0.94,1.75,5.61,7.54,9.60,20.9,44.2,65.1
220,"EAKIN, CODY",Dallas,78,1341:05,18,21,6,39,141,205,267,12.77,0.81,0.94,0.27,1.74,6.31,9.17,11.95,27.3,31.8,59.1
221,"CARLSON, JOHN",Washington,82,1891:58,12,43,24,55,193,282,394,6.22,0.38,1.36,0.76,1.74,6.12,8.94,12.49,12.5,44.8,57.3
222,"SANTORELLI, MIKE",Nashville,79,1136:38,12,21,10,33,145,184,223,8.28,0.63,1.11,0.53,1.74,7.65,9.71,11.77,23.1,40.4,63.5
223,"BICKELL, BRYAN",Chicago,80,966:01,14,14,6,28,113,148,195,12.39,0.87,0.87,0.37,1.74,7.02,9.19,12.11,34.1,34.1,68.3
224,"BARKOV, ALEKSANDER",Florida,71,1242:16,16,20,9,36,123,159,199,13.01,0.77,0.97,0.43,1.74,5.94,7.68,9.61,28.6,35.7,64.3
225,"SCEVIOUR, COLTON",Dallas,71,902:52,9,17,5,26,113,168,230,7.96,0.60,1.13,0.33,1.73,7.51,11.16,15.28,20.0,37.8,57.8
226,"BYFUGLIEN, DUSTIN",Winnipeg,69,1564:15,18,27,8,45,209,306,423,8.61,0.69,1.04,0.31,1.73,8.02,11.74,16.23,21.2,31.8,52.9
227,"PUEMPEL, MATT",Ottawa,13,104:25,2,1,0,3,14,21,26,14.29,1.15,0.57,0.00,1.72,8.04,12.07,14.94,28.6,14.3,42.9
228,"STREIT, MARK",Philadelphia,81,1811:48,9,43,24,52,144,196,316,6.25,0.30,1.42,0.79,1.72,4.77,6.49,10.46,8.3,39.8,48.1
229,"PEARSON, TANNER",Los Angeles,42,558:16,12,4,2,16,68,106,131,17.65,1.29,0.43,0.21,1.72,7.31,11.39,14.08,38.7,12.9,51.6
230,"KOMAROV, LEO",Toronto,62,911:23,8,18,12,26,84,109,138,9.52,0.53,1.19,0.79,1.71,5.53,7.18,9.09,23.5,52.9,76.5
231,"WIDEMAN, DENNIS",Calgary,80,1971:22,15,41,15,56,173,251,413,8.67,0.46,1.25,0.46,1.70,5.27,7.64,12.57,13.3,36.3,49.6
232,"HEDMAN, VICTOR",Tampa Bay,59,1338:21,10,28,11,38,115,166,248,8.70,0.45,1.26,0.49,1.70,5.16,7.44,11.12,12.7,35.4,48.1
233,"COLBORNE, JOE",Calgary,64,986:54,8,20,12,28,67,97,128,11.94,0.49,1.22,0.73,1.70,4.07,5.90,7.78,20.5,51.3,71.8
234,"ROY, DEREK",Edmonton,72,1128:22,12,20,15,32,113,157,196,10.62,0.64,1.06,0.80,1.70,6.01,8.35,10.42,23.5,39.2,62.7
235,"JENNER, BOONE",Columbus,31,565:31,8,8,6,16,82,107,136,9.76,0.85,0.85,0.64,1.70,8.70,11.35,14.43,25.0,25.0,50.0
236,"LARSSON, JOHAN",Buffalo,39,566:08,6,10,4,16,50,72,88,12.00,0.64,1.06,0.42,1.70,5.30,7.63,9.33,25.0,41.7,66.7
237,"KLINGBERG, JOHN",Dallas,65,1419:42,11,29,18,40,98,140,237,11.22,0.46,1.23,0.76,1.69,4.14,5.92,10.02,12.4,32.6,44.9
238,"STAAL, JORDAN",Carolina,46,853:24,6,18,10,24,92,134,175,6.52,0.42,1.27,0.70,1.69,6.47,9.42,12.30,16.2,48.6,64.9
239,"GIONTA, BRIAN",Buffalo,69,1245:45,13,22,12,35,153,202,253,8.50,0.63,1.06,0.58,1.69,7.37,9.73,12.19,27.7,46.8,74.5
240,"GRANLUND, MARKUS",Calgary,48,641:44,8,10,5,18,65,82,120,12.31,0.75,0.94,0.47,1.68,6.08,7.67,11.22,29.6,37.0,66.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
241,"PINIZZOTTO, STEVEN",Edmonton,18,142:43,2,2,1,4,15,16,17,13.33,0.84,0.84,0.42,1.68,6.31,6.73,7.15,33.3,33.3,66.7
242,"HAGELIN, CARL",NY Rangers,82,1248:58,17,18,10,35,184,254,316,9.24,0.82,0.86,0.48,1.68,8.84,12.20,15.18,30.9,32.7,63.6
243,"STEWART, CHRIS",Minnesota,81,1286:14,14,22,17,36,155,202,241,9.03,0.65,1.03,0.79,1.68,7.23,9.42,11.24,26.9,42.3,69.2
244,"ELIAS, PATRIK",New Jersey,69,1216:22,13,21,12,34,114,161,197,11.40,0.64,1.04,0.59,1.68,5.62,7.94,9.72,33.3,53.8,87.2
245,"SUBBAN, P.K.",Montreal,82,2148:40,15,45,21,60,170,256,414,8.82,0.42,1.26,0.59,1.68,4.75,7.15,11.56,12.4,37.2,49.6
246,"RYDER, MICHAEL",New Jersey,47,680:35,6,13,9,19,89,128,156,6.74,0.53,1.15,0.79,1.68,7.85,11.28,13.75,20.0,43.3,63.3
247,"FLEISCHMANN, TOMAS",Anaheim,66,970:23,8,19,16,27,131,177,233,6.11,0.49,1.17,0.99,1.67,8.10,10.94,14.41,17.8,42.2,60.0
248,"BOULTON, ERIC",NY Islanders,10,71:58,2,0,0,2,9,11,13,22.22,1.67,0.00,0.00,1.67,7.50,9.17,10.84,100.0,0.0,100.0
249,"HELM, DARREN",Detroit,75,1187:31,15,18,13,33,160,210,270,9.38,0.76,0.91,0.66,1.67,8.08,10.61,13.64,23.4,28.1,51.6
250,"HOLLAND, PETER",Toronto,62,900:19,11,14,9,25,93,120,148,11.83,0.73,0.93,0.60,1.67,6.20,8.00,9.86,28.9,36.8,65.8
251,"EBBETT, ANDREW",Pittsburgh,24,216:08,1,5,3,6,21,26,37,4.76,0.28,1.39,0.83,1.67,5.83,7.22,10.27,14.3,71.4,85.7
252,"LECAVALIER, VINCENT",Philadelphia,57,720:54,8,12,9,20,103,144,187,7.77,0.67,1.00,0.75,1.66,8.57,11.98,15.56,25.0,37.5,62.5
253,"NESTRASIL, ANDREJ",Carolina,54,720:59,7,13,9,20,82,129,148,8.54,0.58,1.08,0.75,1.66,6.82,10.74,12.32,21.2,39.4,60.6
254,"FIDDLER, VERNON",Dallas,80,1050:07,13,16,12,29,132,182,227,9.85,0.74,0.91,0.69,1.66,7.54,10.40,12.97,31.0,38.1,69.0
255,"JOORIS, JOSH",Calgary,60,869:30,12,12,6,24,89,130,163,13.48,0.83,0.83,0.41,1.66,6.14,8.97,11.25,28.6,28.6,57.1
256,"TERRY, CHRIS",Carolina,57,725:09,11,9,7,20,71,104,133,15.49,0.91,0.74,0.58,1.65,5.87,8.61,11.00,39.3,32.1,71.4
257,"GARBUTT, RYAN",Dallas,67,908:55,8,17,11,25,143,214,264,5.59,0.53,1.12,0.73,1.65,9.44,14.13,17.43,21.6,45.9,67.6
258,"COOKE, MATT",Minnesota,29,365:24,4,6,3,10,24,31,48,16.67,0.66,0.99,0.49,1.64,3.94,5.09,7.88,33.3,50.0,83.3
259,"HAMILTON, DOUGIE",Boston,72,1536:11,10,32,11,42,188,263,393,5.32,0.39,1.25,0.43,1.64,7.34,10.27,15.35,13.0,41.6,54.5
260,"MUELLER, CHRIS",NY Rangers,7,73:10,1,1,0,2,10,13,17,10.00,0.82,0.82,0.00,1.64,8.20,10.66,13.94,16.7,16.7,33.3
261,"MCBAIN, JAMIE",Los Angeles,26,329:52,3,6,1,9,18,38,60,16.67,0.55,1.09,0.18,1.64,3.27,6.91,10.91,13.0,26.1,39.1
262,"RAYMOND, MASON",Calgary,57,844:23,12,11,7,23,123,147,212,9.76,0.85,0.78,0.50,1.63,8.74,10.45,15.06,36.4,33.3,69.7
263,"ARCOBELLO, MARK",Arizona,77,1140:07,17,14,7,31,129,186,243,13.18,0.89,0.74,0.37,1.63,6.79,9.79,12.79,40.5,33.3,73.8
264,"BRUNNER, DAMIEN",New Jersey,17,257:30,2,5,3,7,29,43,59,6.90,0.47,1.17,0.70,1.63,6.76,10.02,13.75,22.2,55.6,77.8
265,"YANDLE, KEITH",NY Rangers,84,1924:42,6,46,16,52,232,352,504,2.59,0.19,1.43,0.50,1.62,7.23,10.97,15.71,6.4,48.9,55.3
266,"TLUSTY, JIRI",Winnipeg,72,1153:30,14,17,5,31,123,175,230,11.38,0.73,0.88,0.26,1.61,6.40,9.10,11.96,30.4,37.0,67.4
267,"PAGEAU, JEAN-GABRIEL",Ottawa,50,709:15,10,9,4,19,97,124,147,10.31,0.85,0.76,0.34,1.61,8.21,10.49,12.44,41.7,37.5,79.2
268,"BOLLAND, DAVE",Florida,53,865:27,6,17,11,23,76,106,128,7.89,0.42,1.18,0.76,1.59,5.27,7.35,8.87,15.0,42.5,57.5
269,"ANDRIGHETTO, SVEN",Montreal,12,112:58,2,1,1,3,12,13,21,16.67,1.06,0.53,0.53,1.59,6.37,6.90,11.15,28.6,14.3,42.9
270,"MATTHIAS, SHAWN",Vancouver,78,1022:12,18,9,7,27,132,185,215,13.64,1.06,0.53,0.41,1.58,7.75,10.86,12.62,48.6,24.3,73.0
271,"YAKUPOV, NAIL",Edmonton,81,1250:53,14,19,12,33,191,257,337,7.33,0.67,0.91,0.58,1.58,9.16,12.33,16.16,28.0,38.0,66.0
272,"DORSETT, DEREK",Vancouver,79,951:35,7,18,10,25,89,137,166,7.87,0.44,1.14,0.63,1.58,5.61,8.64,10.47,16.7,42.9,59.5
273,"PARENTEAU, PIERRE",Montreal,56,839:20,8,14,9,22,97,132,177,8.25,0.57,1.00,0.64,1.57,6.93,9.44,12.65,21.6,37.8,59.5
274,"GRABOVSKI, MIKHAIL",NY Islanders,51,727:58,9,10,3,19,81,125,168,11.11,0.74,0.82,0.25,1.57,6.68,10.30,13.85,33.3,37.0,70.4
275,"HERTL, TOMAS",San Jose,82,1193:18,13,18,6,31,145,211,289,8.97,0.65,0.91,0.30,1.56,7.29,10.61,14.53,25.0,34.6,59.6
276,"VERMETTE, ANTOINE",Chicago,82,1463:02,13,25,15,38,109,148,188,11.93,0.53,1.03,0.62,1.56,4.47,6.07,7.71,21.0,40.3,61.3
277,"BERGENHEIM, SEAN",Minnesota,56,734:34,9,10,6,19,108,157,187,8.33,0.74,0.82,0.49,1.55,8.82,12.82,15.27,32.1,35.7,67.9
278,"WINNIK, DANIEL",Pittsburgh,79,1314:42,9,25,18,34,97,140,173,9.28,0.41,1.14,0.82,1.55,4.43,6.39,7.90,18.0,50.0,68.0
279,"GIRGENSONS, ZEMGUS",Buffalo,61,1163:51,15,15,5,30,115,152,183,13.04,0.77,0.77,0.26,1.55,5.93,7.84,9.43,36.6,36.6,73.2
280,"VATANEN, SAMI",Anaheim,67,1437:48,12,25,7,37,122,172,242,9.84,0.50,1.04,0.29,1.54,5.09,7.18,10.10,15.0,31.2,46.2
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
281,"CALVERT, MATT",Columbus,56,895:39,13,10,6,23,93,124,156,13.98,0.87,0.67,0.40,1.54,6.23,8.31,10.45,36.1,27.8,63.9
282,"JOSI, ROMAN",Nashville,81,2144:23,15,40,22,55,201,256,390,7.46,0.42,1.12,0.62,1.54,5.62,7.16,10.91,13.8,36.7,50.5
283,"CHIASSON, ALEX",Ottawa,76,1016:36,11,15,9,26,105,141,175,10.48,0.65,0.89,0.53,1.53,6.20,8.32,10.33,26.8,36.6,63.4
284,"SHORE, DREW",Calgary,11,117:18,1,2,2,3,13,14,21,7.69,0.51,1.02,1.02,1.53,6.65,7.16,10.74,25.0,50.0,75.0
285,"ERAT, MARTIN",Arizona,79,1253:23,9,23,14,32,90,128,179,10.00,0.43,1.10,0.67,1.53,4.31,6.13,8.57,17.0,43.4,60.4
286,"KRUG, TOREY",Boston,78,1528:20,12,27,14,39,205,293,421,5.85,0.47,1.06,0.55,1.53,8.05,11.50,16.53,14.8,33.3,48.1
287,"CONNOLLY, BRETT",Boston,55,668:15,12,5,2,17,83,111,143,14.46,1.08,0.45,0.18,1.53,7.45,9.97,12.84,38.7,16.1,54.8
288,"KULEMIN, NIKOLAI",NY Islanders,82,1219:22,15,16,7,31,115,165,212,13.04,0.74,0.79,0.34,1.53,5.66,8.12,10.43,31.9,34.0,66.0
289,"KOZUN, BRANDON",Toronto,20,158:13,2,2,1,4,8,8,16,25.00,0.76,0.76,0.38,1.52,3.03,3.03,6.07,33.3,33.3,66.7
290,"RASK, VICTOR",Carolina,80,1306:39,11,22,10,33,172,227,296,6.40,0.51,1.01,0.46,1.52,7.90,10.42,13.59,17.7,35.5,53.2
291,"MUSIL, DAVID",Edmonton,4,79:13,0,2,1,2,3,4,7,0.00,0.00,1.51,0.76,1.51,2.27,3.03,5.30,0.0,50.0,50.0
292,"BEAGLE, JAY",Washington,62,794:09,10,10,7,20,84,107,126,11.90,0.76,0.76,0.53,1.51,6.35,8.08,9.52,33.3,33.3,66.7
293,"SKINNER, JEFF",Carolina,77,1235:35,18,13,9,31,235,336,453,7.66,0.87,0.63,0.44,1.51,11.41,16.32,22.00,39.1,28.3,67.4
294,"CARCILLO, DAN",Chicago,39,319:23,4,4,3,8,42,61,72,9.52,0.75,0.75,0.56,1.50,7.89,11.46,13.53,36.4,36.4,72.7
295,"JURCO, TOMAS",Detroit,63,725:09,3,15,9,18,92,134,169,3.26,0.25,1.24,0.74,1.49,7.61,11.09,13.98,10.3,51.7,62.1
296,"GRIFFITH, SETH",Boston,30,403:18,6,4,1,10,33,53,69,18.18,0.89,0.60,0.15,1.49,4.91,7.88,10.27,40.0,26.7,66.7
297,"MARKOV, ANDREI",Montreal,81,2017:44,10,40,24,50,135,211,327,7.41,0.30,1.19,0.71,1.49,4.01,6.27,9.72,8.8,35.4,44.2
298,"JASKIN, DMITRIJ",St. Louis,54,727:16,13,5,2,18,108,157,191,12.04,1.07,0.41,0.17,1.49,8.91,12.95,15.76,38.2,14.7,52.9
299,"LUPUL, JOFFREY",Toronto,55,851:58,10,11,7,21,97,139,170,10.31,0.70,0.77,0.49,1.48,6.83,9.79,11.97,23.8,26.2,50.0
300,"WARD, JOEL",Washington,82,1382:40,19,15,10,34,138,195,233,13.77,0.82,0.65,0.43,1.48,5.99,8.46,10.11,31.7,25.0,56.7
301,"NIETO, MATT",San Jose,72,1098:23,10,17,10,27,135,180,221,7.41,0.55,0.93,0.55,1.47,7.37,9.83,12.07,22.7,38.6,61.4
302,"SEKAC, JIRI",Anaheim,69,936:27,9,14,3,23,85,130,162,10.59,0.58,0.90,0.19,1.47,5.45,8.33,10.38,26.5,41.2,67.6
303,"ELLIS, RYAN",Nashville,58,1100:00,9,18,11,27,118,158,212,7.63,0.49,0.98,0.60,1.47,6.44,8.62,11.56,16.7,33.3,50.0
304,"COUTURIER, SEAN",Philadelphia,82,1507:50,15,22,13,37,148,201,271,10.14,0.60,0.88,0.52,1.47,5.89,8.00,10.78,25.0,36.7,61.7
305,"FAULK, JUSTIN",Carolina,82,2002:56,15,34,17,49,238,325,463,6.30,0.45,1.02,0.51,1.47,7.13,9.74,13.87,16.9,38.2,55.1
306,"DALEY, TREVOR",Dallas,68,1555:31,16,22,14,38,113,174,244,14.16,0.62,0.85,0.54,1.47,4.36,6.71,9.41,19.5,26.8,46.3
307,"CARTER, RYAN",Minnesota,53,533:38,3,10,5,13,47,73,88,6.38,0.34,1.12,0.56,1.46,5.28,8.21,9.89,20.0,66.7,86.7
308,"VEY, LINDEN",Vancouver,75,987:45,10,14,7,24,61,88,125,16.39,0.61,0.85,0.43,1.46,3.71,5.35,7.59,21.7,30.4,52.2
309,"LEGWAND, DAVID",Ottawa,80,1111:45,9,18,11,27,91,119,162,9.89,0.49,0.97,0.59,1.46,4.91,6.42,8.74,18.8,37.5,56.2
310,"LEWIS, TREVOR",Los Angeles,73,1029:48,9,16,8,25,143,183,221,6.29,0.52,0.93,0.47,1.46,8.33,10.66,12.88,26.5,47.1,73.5
311,"COLLINS, SEAN",Columbus,8,82:40,0,2,0,2,4,5,7,0.00,0.00,1.45,0.00,1.45,2.90,3.63,5.08,0.0,66.7,66.7
312,"PURCELL, TEDDY",Edmonton,82,1407:10,12,22,16,34,146,197,270,8.22,0.51,0.94,0.68,1.45,6.23,8.40,11.51,21.8,40.0,61.8
313,"DOAN, SHANE",Arizona,79,1491:46,14,22,16,36,189,256,315,7.41,0.56,0.88,0.64,1.45,7.60,10.30,12.67,21.5,33.8,55.4
314,"MITCHELL, JOHN",Colorado,68,1078:15,11,15,8,26,105,144,203,10.48,0.61,0.83,0.45,1.45,5.84,8.01,11.30,25.6,34.9,60.5
315,"BERGLUND, PATRIK",St. Louis,77,1122:25,12,15,8,27,145,195,234,8.28,0.64,0.80,0.43,1.44,7.75,10.42,12.51,30.0,37.5,67.5
316,"STAJAN, MATT",Calgary,59,707:50,7,10,6,17,46,62,91,15.22,0.59,0.85,0.51,1.44,3.90,5.26,7.71,29.2,41.7,70.8
